OrderID,ShipmentID,CustomerID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,OriginRegion,DestinationRegion,Distance_km,ShippingMode,CarrierType,ProductCategory,Priority,Weight_kg,Volume_m3,ShipmentStatus,ShippingCost_USD,Revenue_USD,Profit_USD,CustomerRating,InsuranceRequired,CustomsCleared
ORD-104659,SHP-504659,CUST-1420,11/25/2023,12/4/2023,12/2/2023,Oceania,Oceania,2753,Rail,Internal Fleet,Electronics,Low,21.05,0.34,Delivered,35.93,45.53,9.6,4,Yes,N/A
ORD-104660,SHP-504660,CUST-1567,9/11/2022,10/1/2022,10/1/2022,Europe,Asia,3540,Sea,Internal Fleet,Clothing,Low,731.28,3.06,Delivered,406.89,580.81,173.92,5,No,Yes
ORD-104661,SHP-504661,CUST-1832,6/3/2023,6/9/2023,6/8/2023,Africa,Africa,2048,Road,Internal Fleet,Clothing,Medium,272.35,1.57,Delivered,182.56,212.39,29.83,5,No,N/A
ORD-104662,SHP-504662,CUST-1192,2/27/2023,3/4/2023,,Africa,Oceania,2332,Air,3rd Party Logistics,Machinery,Medium,2588.32,12.53,Cancelled,1536.06,1851.52,315.46,1,No,Yes
ORD-104663,SHP-504663,CUST-1558,10/15/2022,10/18/2022,10/17/2022,Africa,Africa,1622,Road,3rd Party Logistics,Perishables,High,284.86,2.95,Delivered,255.16,355.34,100.18,4,Yes,N/A
ORD-104664,SHP-504664,CUST-1147,11/2/2022,11/10/2022,11/9/2022,South America,South America,2378,Rail,Internal Fleet,Furniture,Low,438.99,6.27,Delivered,301.23,379.4,78.17,4,No,N/A
ORD-104665,SHP-504665,CUST-1786,1/9/2023,2/25/2023,2/24/2023,North America,Asia,9229,Sea,3rd Party Logistics,Perishables,Critical,423.01,1.84,Delivered,334.83,403.73,68.9,4,No,Yes
ORD-104666,SHP-504666,CUST-1668,7/14/2022,8/22/2022,8/20/2022,Oceania,Asia,7340,Sea,3rd Party Logistics,Electronics,Low,50.33,0.86,Delivered,55.79,77.81,22.02,5,Yes,Yes
ORD-104667,SHP-504667,CUST-1201,1/25/2022,1/30/2022,1/28/2022,Africa,Africa,1591,Road,Internal Fleet,Furniture,Medium,414.75,12.51,Delivered,356.33,469.48,113.15,4,Yes,N/A
ORD-104668,SHP-504668,CUST-1443,1/6/2022,1/11/2022,1/11/2022,South America,South America,1690,Road,Internal Fleet,Electronics,Medium,70.97,0.69,Delivered,67.75,89.06,21.31,4,Yes,N/A
ORD-104669,SHP-504669,CUST-1913,4/26/2023,5/1/2023,4/29/2023,Africa,Africa,1410,Road,3rd Party Logistics,Electronics,Medium,69.36,0.71,Delivered,62.97,77.97,15,5,No,N/A
ORD-104670,SHP-504670,CUST-1987,5/23/2022,7/4/2022,,Africa,Asia,7974,Sea,3rd Party Logistics,Electronics,Medium,70.55,1.32,Cancelled,72.44,97.98,25.54,2,Yes,Yes
ORD-104671,SHP-504671,CUST-1418,12/4/2023,3/8/2024,3/6/2024,South America,Asia,18947,Sea,3rd Party Logistics,Pharmaceuticals,High,50.44,0.18,Delivered,109.07,153.63,44.56,5,Yes,Yes
ORD-104672,SHP-504672,CUST-1426,10/22/2023,10/29/2023,10/28/2023,North America,North America,2505,Rail,3rd Party Logistics,Furniture,High,379.85,5.45,Delivered,343.8,472.75,128.95,4,No,N/A
ORD-104673,SHP-504673,CUST-1478,6/20/2022,6/28/2022,6/26/2022,Europe,Europe,2360,Rail,3rd Party Logistics,Furniture,Low,239.16,5.03,Delivered,188.73,251.71,62.98,4,No,N/A
ORD-104674,SHP-504674,CUST-1474,5/5/2023,5/8/2023,5/14/2023,Oceania,Oceania,1259,Road,3rd Party Logistics,Pharmaceuticals,High,538.66,4.86,Delayed,437.82,549.53,111.71,3,No,N/A
ORD-104675,SHP-504675,CUST-1125,4/6/2022,4/10/2022,4/11/2022,Asia,Asia,783,Road,3rd Party Logistics,Machinery,Low,3800.76,10.9,Delayed,2021.08,2842.53,821.45,2,No,N/A
ORD-104676,SHP-504676,CUST-1394,7/14/2022,7/16/2022,7/15/2022,Africa,Africa,802,Road,Internal Fleet,Pharmaceuticals,Critical,908.15,5.07,Delivered,671.8,886.66,214.86,4,No,N/A
ORD-104677,SHP-504677,CUST-1816,9/17/2022,9/24/2022,9/22/2022,North America,North America,2406,Road,Internal Fleet,Clothing,Medium,420.43,1.63,Delivered,262.62,372.1,109.48,5,No,N/A
ORD-104678,SHP-504678,CUST-1880,8/24/2022,11/5/2022,11/5/2022,Oceania,Europe,14435,Sea,3rd Party Logistics,Perishables,High,755.14,2.83,Delivered,583.93,716.05,132.12,4,No,Yes
ORD-104679,SHP-504679,CUST-1805,6/2/2023,6/6/2023,6/5/2023,Asia,Asia,1975,Road,3rd Party Logistics,Perishables,Critical,659.17,2.43,Delivered,498.62,671.29,172.67,4,Yes,N/A
ORD-104680,SHP-504680,CUST-1575,2/28/2022,3/4/2022,3/3/2022,Africa,Africa,1070,Road,3rd Party Logistics,Electronics,Low,9.82,0.08,Delivered,21.79,31.17,9.38,4,No,N/A
ORD-104681,SHP-504681,CUST-1324,2/21/2022,3/1/2022,2/28/2022,Asia,Africa,6174,Air,3rd Party Logistics,Furniture,High,62.62,0.96,Delivered,454.55,573.74,119.19,5,Yes,Yes
ORD-104682,SHP-504682,CUST-1391,5/2/2022,5/7/2022,5/6/2022,South America,South America,1783,Road,Internal Fleet,Furniture,Low,321.65,15.35,Delivered,341.04,489.52,148.48,5,Yes,N/A
ORD-104683,SHP-504683,CUST-1929,6/22/2023,6/28/2023,6/28/2023,Oceania,Oceania,1835,Road,Internal Fleet,Electronics,Medium,60.33,0.93,Delivered,67.02,84.96,17.94,5,No,N/A
ORD-104684,SHP-504684,CUST-1687,8/5/2022,8/9/2022,8/8/2022,North America,North America,741,Road,Internal Fleet,Clothing,Medium,150.99,1.72,Delivered,103.84,133.05,29.21,5,No,N/A
ORD-104685,SHP-504685,CUST-1627,11/26/2023,11/30/2023,11/28/2023,North America,North America,2142,Road,Internal Fleet,Perishables,High,488.99,6.2,Delivered,440.2,612.73,172.53,5,Yes,N/A
ORD-104686,SHP-504686,CUST-1439,3/30/2022,4/5/2022,4/3/2022,Oceania,Oceania,2045,Rail,3rd Party Logistics,Pharmaceuticals,Critical,134.4,1.18,Delivered,123.95,152.24,28.29,5,Yes,N/A
ORD-104687,SHP-504687,CUST-1203,3/19/2023,4/4/2023,4/2/2023,Europe,Oceania,10997,Air,3rd Party Logistics,Machinery,Low,503.86,2.76,Delivered,829.35,1129.38,300.03,5,No,Yes
ORD-104688,SHP-504688,CUST-1485,2/7/2022,2/11/2022,2/9/2022,Europe,Europe,313,Road,Internal Fleet,Clothing,Medium,622.22,3.11,Delivered,346.86,429.94,83.08,4,No,N/A
ORD-104689,SHP-504689,CUST-1832,3/25/2022,3/30/2022,3/29/2022,Asia,Asia,1298,Road,Internal Fleet,Furniture,Medium,485.38,17.86,Delivered,440.75,585.37,144.62,4,Yes,N/A
ORD-104690,SHP-504690,CUST-1030,4/18/2022,4/22/2022,4/20/2022,South America,South America,265,Road,Internal Fleet,Electronics,Medium,86.69,0.97,Delivered,57.05,78.89,21.84,4,Yes,N/A
ORD-104691,SHP-504691,CUST-1387,11/6/2023,12/6/2023,12/4/2023,Asia,Oceania,5945,Sea,3rd Party Logistics,Perishables,High,393.17,2.87,Delivered,316,365.88,49.88,4,No,Yes
ORD-104692,SHP-504692,CUST-1624,12/10/2023,12/27/2023,12/31/2023,Africa,Africa,13518,Air,Internal Fleet,Electronics,High,13.35,0.14,Delayed,889.12,1046.09,156.97,3,Yes,N/A
ORD-104693,SHP-504693,CUST-1876,1/3/2022,1/11/2022,1/14/2022,North America,North America,2025,Rail,Internal Fleet,Furniture,Low,397.94,5.49,Delayed,270.04,386.24,116.2,3,Yes,N/A
ORD-104694,SHP-504694,CUST-1433,11/3/2023,11/8/2023,11/6/2023,Asia,Asia,1250,Road,Internal Fleet,Electronics,Medium,96.32,0.75,Delivered,74.41,103.78,29.37,5,No,N/A
ORD-104695,SHP-504695,CUST-1836,10/19/2022,10/29/2022,,Asia,Asia,3934,Rail,Internal Fleet,Pharmaceuticals,Critical,626.86,3.59,Cancelled,495.1,699.63,204.53,2,No,N/A
ORD-104696,SHP-504696,CUST-1925,1/30/2022,2/2/2022,2/2/2022,Oceania,Oceania,1590,Road,Internal Fleet,Perishables,Critical,876.15,3.73,Delivered,648.99,831.8,182.81,5,Yes,N/A
ORD-104697,SHP-504697,CUST-1375,9/20/2023,9/25/2023,9/23/2023,North America,North America,1796,Road,Internal Fleet,Electronics,Medium,16.96,0.14,Delivered,36.86,50.31,13.45,4,No,N/A
ORD-104698,SHP-504698,CUST-1343,6/16/2022,6/18/2022,6/17/2022,North America,North America,756,Road,Internal Fleet,Perishables,High,436.73,2.2,Delivered,327.15,474.2,147.05,5,No,N/A
ORD-104699,SHP-504699,CUST-1442,4/3/2022,4/7/2022,4/7/2022,Europe,Europe,562,Road,Internal Fleet,Electronics,Medium,89.94,0.78,Delivered,61.2,78.32,17.12,4,No,N/A
ORD-104700,SHP-504700,CUST-1578,8/6/2022,9/24/2022,9/22/2022,Europe,Africa,9271,Sea,Internal Fleet,Electronics,Low,93.93,0.69,Delivered,81.65,114.64,32.99,5,No,Yes
ORD-104701,SHP-504701,CUST-1074,9/13/2023,9/17/2023,9/23/2023,North America,North America,1946,Road,Internal Fleet,Perishables,High,137.61,2.6,Delayed,161.2,189.21,28.01,2,No,N/A
ORD-104702,SHP-504702,CUST-1556,3/30/2022,4/1/2022,3/30/2022,Asia,Asia,1174,Road,Internal Fleet,Pharmaceuticals,Critical,390.57,1.47,Delivered,295.83,388.47,92.64,4,No,N/A
ORD-104703,SHP-504703,CUST-1771,7/7/2022,9/10/2022,9/8/2022,Africa,North America,12544,Sea,3rd Party Logistics,Electronics,Medium,23.78,0.2,Delivered,51.52,64.4,12.88,4,Yes,Yes
ORD-104704,SHP-504704,CUST-1665,11/27/2023,1/17/2024,1/17/2024,Asia,Europe,10173,Sea,Internal Fleet,Pharmaceuticals,High,481.24,2.03,Delivered,378.93,495.23,116.3,4,Yes,Yes
ORD-104705,SHP-504705,CUST-1154,12/23/2023,1/3/2024,1/1/2024,Africa,Asia,7088,Air,3rd Party Logistics,Clothing,Medium,173.33,1.58,Delivered,456.85,541.01,84.16,5,No,Yes
ORD-104706,SHP-504706,CUST-1429,11/29/2023,12/3/2023,12/1/2023,North America,North America,650,Rail,3rd Party Logistics,Machinery,Low,1591.36,6.02,Delivered,861.04,1085.17,224.13,5,Yes,N/A
ORD-104707,SHP-504707,CUST-1362,10/9/2022,10/14/2022,10/12/2022,Oceania,Oceania,1802,Air,Internal Fleet,Clothing,Low,296.73,1.17,Delivered,250.2,293.47,43.27,5,No,N/A
ORD-104708,SHP-504708,CUST-1447,1/24/2023,1/28/2023,2/2/2023,Africa,Africa,500,Road,3rd Party Logistics,Machinery,Low,2060.57,6.91,Delayed,1106.87,1423.36,316.49,2,Yes,N/A
ORD-104709,SHP-504709,CUST-1986,11/27/2023,12/2/2023,12/1/2023,Europe,Europe,1342,Road,3rd Party Logistics,Clothing,Medium,949.02,4.7,Delivered,541.68,694.73,153.05,5,No,N/A
ORD-104710,SHP-504710,CUST-1233,5/17/2022,5/21/2022,5/21/2022,Oceania,Oceania,951,Road,Internal Fleet,Machinery,Medium,1589.69,4.55,Delivered,854.64,1067.37,212.73,5,Yes,N/A
ORD-104711,SHP-504711,CUST-1562,10/15/2022,10/19/2022,10/18/2022,North America,North America,112,Road,Internal Fleet,Electronics,Medium,2.24,0.03,Delivered,3.1,4.45,1.35,5,Yes,N/A
ORD-104712,SHP-504712,CUST-1817,11/29/2022,12/3/2022,12/1/2022,South America,North America,2788,Air,Internal Fleet,Perishables,High,393.62,3.98,Delivered,488.76,574.23,85.47,4,Yes,Yes
ORD-104713,SHP-504713,CUST-1261,9/11/2023,9/13/2023,9/12/2023,Africa,Africa,554,Road,3rd Party Logistics,Perishables,Critical,607.98,3.21,Delivered,447.7,625.64,177.94,4,Yes,N/A
ORD-104714,SHP-504714,CUST-1826,2/16/2023,2/22/2023,2/21/2023,Africa,Africa,2362,Road,3rd Party Logistics,Furniture,Low,215.12,5.71,Delivered,200.11,251.43,51.32,5,No,N/A
ORD-104715,SHP-504715,CUST-1124,2/11/2023,2/16/2023,2/14/2023,Oceania,Oceania,1749,Road,3rd Party Logistics,Machinery,Medium,2452.58,13.09,Delivered,1383.43,1673.67,290.24,5,No,N/A
ORD-104716,SHP-504716,CUST-1910,8/23/2023,10/31/2023,10/31/2023,South America,Asia,13342,Sea,Internal Fleet,Furniture,Medium,126.2,3.07,Delivered,133.85,164.87,31.02,4,No,Yes
ORD-104717,SHP-504717,CUST-1244,5/5/2022,5/10/2022,5/8/2022,South America,South America,1953,Rail,Internal Fleet,Pharmaceuticals,High,606.31,2.86,Delivered,451.58,641.5,189.92,4,Yes,N/A
ORD-104718,SHP-504718,CUST-1541,7/16/2022,7/19/2022,,North America,North America,1258,Road,3rd Party Logistics,Pharmaceuticals,High,304.37,1.06,Cancelled,236.17,330.04,93.87,2,No,N/A
ORD-104719,SHP-504719,CUST-1937,9/14/2023,9/23/2023,9/23/2023,Oceania,Oceania,3293,Rail,3rd Party Logistics,Furniture,High,145.74,2.32,Delivered,159.18,183.81,24.63,5,Yes,N/A
ORD-104720,SHP-504720,CUST-1484,5/22/2023,5/27/2023,5/29/2023,Asia,Asia,1644,Road,Internal Fleet,Machinery,Low,866.66,2.89,Delayed,486.93,581.49,94.56,2,No,N/A
ORD-104721,SHP-504721,CUST-1121,2/17/2022,2/21/2022,2/21/2022,South America,South America,1888,Road,3rd Party Logistics,Perishables,High,465.35,2.42,Delivered,370.76,501.46,130.7,5,Yes,N/A
ORD-104722,SHP-504722,CUST-1124,11/18/2022,11/23/2022,11/22/2022,Africa,Africa,1063,Rail,Internal Fleet,Machinery,Medium,1328.33,5.77,Delivered,730.4,909.51,179.11,4,No,N/A
ORD-104723,SHP-504723,CUST-1548,7/9/2022,7/19/2022,7/19/2022,South America,South America,3972,Rail,3rd Party Logistics,Pharmaceuticals,High,768.62,3.18,Delivered,582.24,830.12,247.88,4,No,N/A
ORD-104724,SHP-504724,CUST-1169,9/15/2023,9/22/2023,9/22/2023,North America,North America,2428,Road,Internal Fleet,Electronics,Medium,24.52,0.29,Delivered,51.55,71.45,19.9,5,Yes,N/A
ORD-104725,SHP-504725,CUST-1123,5/12/2023,8/11/2023,8/11/2023,North America,North America,17799,Sea,Internal Fleet,Furniture,Medium,21.83,0.86,Delivered,72.91,102.99,30.08,4,No,N/A
ORD-104726,SHP-504726,CUST-1868,3/10/2022,4/29/2022,4/28/2022,Africa,Oceania,9405,Sea,Internal Fleet,Furniture,Low,80.83,2.15,Delivered,90.12,108.85,18.73,4,Yes,Yes
ORD-104727,SHP-504727,CUST-1034,11/27/2023,1/12/2024,1/12/2024,Africa,Asia,9047,Sea,3rd Party Logistics,Pharmaceuticals,High,761.43,4.29,Delivered,585.96,700.35,114.39,5,No,Yes
ORD-104728,SHP-504728,CUST-1086,11/26/2022,12/29/2022,12/28/2022,Africa,South America,6521,Sea,3rd Party Logistics,Machinery,High,4066.74,12.46,Delivered,2830.75,4046.78,1216.03,5,Yes,Yes
ORD-104729,SHP-504729,CUST-1645,5/10/2023,7/14/2023,7/13/2023,Asia,Asia,12534,Sea,3rd Party Logistics,Furniture,Medium,301.83,6.04,Delivered,248.89,316.4,67.51,5,Yes,N/A
ORD-104730,SHP-504730,CUST-1707,11/7/2023,11/10/2023,,Africa,Africa,1132,Rail,3rd Party Logistics,Perishables,High,932.01,4.85,Cancelled,680.58,867.55,186.97,1,No,N/A
ORD-104731,SHP-504731,CUST-1785,10/19/2022,10/23/2022,10/23/2022,Oceania,Asia,1499,Air,3rd Party Logistics,Furniture,Low,251.76,3.49,Delivered,235.72,319.49,83.77,4,Yes,Yes
ORD-104732,SHP-504732,CUST-1200,6/3/2023,6/7/2023,6/7/2023,North America,North America,894,Road,Internal Fleet,Machinery,Medium,821.47,2.77,Delivered,451.82,573.47,121.65,4,No,N/A
ORD-104733,SHP-504733,CUST-1368,2/20/2023,5/1/2023,4/29/2023,North America,Oceania,13855,Sea,Internal Fleet,Pharmaceuticals,High,121.9,0.48,Delivered,139.48,197.02,57.54,4,No,Yes
ORD-104734,SHP-504734,CUST-1796,8/7/2022,11/6/2022,11/5/2022,South America,North America,18045,Sea,3rd Party Logistics,Perishables,High,794.74,4.52,Delivered,645.69,928.32,282.63,5,No,Yes
ORD-104735,SHP-504735,CUST-1076,7/24/2023,8/6/2023,8/4/2023,Africa,South America,10252,Air,3rd Party Logistics,Perishables,Critical,664.43,2.73,Delivered,1133.79,1416.96,283.17,4,No,Yes
ORD-104736,SHP-504736,CUST-1058,5/17/2023,7/17/2023,7/17/2023,Asia,South America,11612,Sea,Internal Fleet,Furniture,Medium,251.99,3.39,Delivered,194.72,236.08,41.36,4,No,Yes
ORD-104737,SHP-504737,CUST-1430,10/3/2022,10/7/2022,10/6/2022,Oceania,Oceania,799,Road,3rd Party Logistics,Machinery,Low,2466.64,6.71,Delivered,1312.4,1538.91,226.51,4,No,N/A
ORD-104738,SHP-504738,CUST-1637,2/22/2023,3/3/2023,3/9/2023,Europe,Europe,2743,Rail,Internal Fleet,Furniture,Low,299.72,6.58,Delayed,237.57,288.48,50.91,3,Yes,N/A
ORD-104739,SHP-504739,CUST-1499,7/17/2023,10/7/2023,10/8/2023,South America,Asia,15878,Sea,Internal Fleet,Electronics,Low,1.41,0.02,Delayed,48.51,57.82,9.31,2,Yes,Yes
ORD-104740,SHP-504740,CUST-1912,2/24/2023,2/28/2023,3/1/2023,Oceania,Oceania,1997,Road,3rd Party Logistics,Pharmaceuticals,High,869.24,5.53,Delayed,675.84,783.12,107.28,2,No,N/A
ORD-104741,SHP-504741,CUST-1108,12/28/2023,1/1/2024,1/1/2024,Asia,Asia,1095,Road,3rd Party Logistics,Electronics,Low,42.73,0.43,Delivered,42.11,49.02,6.91,4,Yes,N/A
ORD-104742,SHP-504742,CUST-1735,6/10/2022,6/20/2022,6/19/2022,Africa,Africa,3711,Rail,Internal Fleet,Perishables,High,293.44,1.7,Delivered,251.4,327.53,76.13,5,Yes,N/A
ORD-104743,SHP-504743,CUST-1277,1/1/2022,1/5/2022,1/7/2022,Asia,Asia,544,Road,3rd Party Logistics,Furniture,Low,200.37,2.69,Delayed,135.21,184.2,48.99,2,Yes,N/A
ORD-104744,SHP-504744,CUST-1067,3/8/2022,3/13/2022,,Europe,Europe,1276,Road,3rd Party Logistics,Electronics,Low,56.83,0.43,Cancelled,51.82,74.88,23.06,1,Yes,N/A
ORD-104745,SHP-504745,CUST-1068,7/16/2023,7/18/2023,7/19/2023,Oceania,Oceania,999,Road,3rd Party Logistics,Clothing,High,690.01,6.69,Delayed,554.94,664.1,109.16,3,No,N/A
ORD-104746,SHP-504746,CUST-1164,7/1/2023,7/6/2023,7/6/2023,Asia,Asia,1419,Road,3rd Party Logistics,Electronics,Low,86.9,1.48,Delivered,79.53,108.12,28.59,4,Yes,N/A
ORD-104747,SHP-504747,CUST-1488,6/12/2022,6/17/2022,6/15/2022,Europe,North America,2038,Air,3rd Party Logistics,Furniture,Low,235.35,6.85,Delivered,288.09,379.18,91.09,5,No,Yes
ORD-104748,SHP-504748,CUST-1304,11/11/2022,11/15/2022,11/14/2022,Europe,Europe,1103,Road,Internal Fleet,Furniture,Low,278.03,7.32,Delivered,228.72,295.84,67.12,5,Yes,N/A
ORD-104749,SHP-504749,CUST-1908,11/29/2022,12/8/2022,12/14/2022,Oceania,Oceania,3400,Rail,3rd Party Logistics,Pharmaceuticals,High,725.6,2.55,Delayed,540.19,738.2,198.01,3,Yes,N/A
ORD-104750,SHP-504750,CUST-1673,9/1/2023,9/7/2023,9/5/2023,Europe,Europe,1837,Road,Internal Fleet,Electronics,Medium,71.2,0.83,Delivered,71.48,87.32,15.84,4,Yes,N/A
ORD-104751,SHP-504751,CUST-1364,6/9/2023,6/15/2023,6/14/2023,Oceania,Oceania,2257,Road,Internal Fleet,Furniture,Low,308.03,4.2,Delivered,229.89,285.84,55.95,5,No,N/A
ORD-104752,SHP-504752,CUST-1853,10/5/2022,10/10/2022,10/9/2022,Asia,Asia,1702,Road,Internal Fleet,Furniture,Medium,149.61,5.52,Delivered,155.56,196.84,41.28,4,No,N/A
ORD-104753,SHP-504753,CUST-1820,2/25/2022,5/22/2022,5/20/2022,Africa,Asia,17005,Sea,Internal Fleet,Pharmaceuticals,High,139.46,0.8,Delivered,167.4,201.67,34.27,4,Yes,Yes
ORD-104754,SHP-504754,CUST-1378,1/24/2023,1/26/2023,1/26/2023,North America,North America,669,Road,Internal Fleet,Pharmaceuticals,Critical,734.81,3.43,Delivered,535.25,692.39,157.14,5,Yes,N/A
ORD-104755,SHP-504755,CUST-1342,8/16/2023,8/18/2023,8/16/2023,North America,North America,676,Road,3rd Party Logistics,Pharmaceuticals,High,459.35,1.98,Delivered,337.46,401.43,63.97,4,No,N/A
ORD-104756,SHP-504756,CUST-1946,12/15/2023,12/17/2023,12/17/2023,Asia,Asia,321,Road,3rd Party Logistics,Pharmaceuticals,High,637.63,3.08,Delivered,460.75,573.84,113.09,5,No,N/A
ORD-104757,SHP-504757,CUST-1898,9/8/2022,9/12/2022,9/10/2022,Africa,Africa,469,Road,3rd Party Logistics,Clothing,Low,210.35,1.64,Delivered,128.63,152.29,23.66,4,No,N/A
ORD-104758,SHP-504758,CUST-1553,6/11/2023,6/17/2023,6/16/2023,North America,North America,2347,Rail,Internal Fleet,Perishables,High,350.98,1.39,Delivered,270.65,314.16,43.51,4,No,N/A
ORD-104759,SHP-504759,CUST-1353,9/13/2023,10/12/2023,10/11/2023,Europe,Asia,5302,Sea,Internal Fleet,Furniture,Medium,392.05,11.15,Delivered,323.44,406.42,82.98,4,No,Yes
ORD-104760,SHP-504760,CUST-1415,10/25/2022,10/29/2022,10/29/2022,Asia,Asia,845,Road,Internal Fleet,Machinery,Low,748.19,2.26,Delivered,409.42,546.68,137.26,4,No,N/A
ORD-104761,SHP-504761,CUST-1108,1/28/2023,1/31/2023,1/29/2023,Asia,Asia,1391,Road,Internal Fleet,Pharmaceuticals,Critical,415.77,3.96,Delivered,348.87,417.1,68.23,4,No,N/A
ORD-104762,SHP-504762,CUST-1562,5/4/2022,5/6/2022,5/6/2022,South America,South America,516,Road,Internal Fleet,Perishables,High,125.85,2.37,Delivered,122.61,177.54,54.93,4,No,N/A
ORD-104763,SHP-504763,CUST-1761,3/12/2022,5/25/2022,5/23/2022,South America,Oceania,14727,Sea,3rd Party Logistics,Pharmaceuticals,High,433.45,3.21,Delivered,380.94,469.43,88.49,5,No,Yes
ORD-104764,SHP-504764,CUST-1496,11/28/2023,12/1/2023,11/30/2023,South America,South America,1404,Road,Internal Fleet,Perishables,High,699.51,2.38,Delivered,512.97,593.41,80.44,5,Yes,N/A
ORD-104765,SHP-504765,CUST-1340,1/29/2023,2/2/2023,2/1/2023,Oceania,Oceania,572,Rail,3rd Party Logistics,Machinery,Medium,1430.52,8.27,Delivered,802.57,929.71,127.14,5,No,N/A
ORD-104766,SHP-504766,CUST-1941,12/5/2023,12/9/2023,12/8/2023,Africa,Africa,1094,Road,Internal Fleet,Electronics,Low,34.39,0.36,Delivered,37.17,50.18,13.01,4,No,N/A
ORD-104767,SHP-504767,CUST-1382,3/1/2023,3/10/2023,3/8/2023,Asia,Asia,2512,Rail,Internal Fleet,Clothing,Low,700.72,5.08,Delivered,421.23,569.07,147.84,4,No,N/A
ORD-104768,SHP-504768,CUST-1532,11/24/2022,12/1/2022,12/1/2022,South America,South America,1815,Rail,Internal Fleet,Furniture,Low,70.02,1.1,Delivered,60.5,85.96,25.46,5,No,N/A
ORD-104769,SHP-504769,CUST-1299,3/1/2022,3/9/2022,3/7/2022,Asia,Europe,4489,Air,Internal Fleet,Electronics,Medium,79.67,1.07,Delivered,274.94,323.67,48.73,4,No,Yes
ORD-104770,SHP-504770,CUST-1138,6/27/2023,9/29/2023,9/27/2023,Europe,North America,18352,Sea,3rd Party Logistics,Machinery,Medium,1115.4,4.32,Delivered,655.93,828.38,172.45,5,No,Yes
ORD-104771,SHP-504771,CUST-1358,7/21/2023,8/2/2023,8/2/2023,South America,South America,3951,Rail,3rd Party Logistics,Clothing,Low,216.23,1.51,Delivered,154.79,219.3,64.51,5,No,N/A
ORD-104772,SHP-504772,CUST-1835,3/31/2023,4/11/2023,4/16/2023,Asia,Asia,3339,Rail,Internal Fleet,Clothing,Low,779.59,7.43,Delayed,490.82,681.9,191.08,3,No,N/A
ORD-104773,SHP-504773,CUST-1498,11/5/2023,11/10/2023,11/11/2023,Africa,North America,1955,Air,3rd Party Logistics,Clothing,Low,808.2,3.7,Delayed,538.84,657.4,118.56,3,No,Yes
ORD-104774,SHP-504774,CUST-1384,5/12/2022,5/22/2022,5/22/2022,Oceania,Africa,6386,Air,3rd Party Logistics,Machinery,Low,1488.77,5.77,Delivered,1121.4,1589.01,467.61,5,Yes,Yes
ORD-104775,SHP-504775,CUST-1603,4/12/2022,5/2/2022,,Africa,Europe,3919,Sea,3rd Party Logistics,Pharmaceuticals,High,617.93,6.18,Cancelled,497.21,673.34,176.13,1,Yes,Yes
ORD-104776,SHP-504776,CUST-1958,8/19/2022,8/28/2022,8/26/2022,Africa,Africa,3232,Rail,Internal Fleet,Pharmaceuticals,High,153.5,0.84,Delivered,144.3,177.39,33.09,5,No,N/A
ORD-104777,SHP-504777,CUST-1279,7/25/2023,9/15/2023,9/21/2023,South America,Oceania,10379,Sea,Internal Fleet,Pharmaceuticals,High,696.9,4.19,Delayed,547.95,637.51,89.56,2,No,Yes
ORD-104778,SHP-504778,CUST-1636,8/6/2022,8/11/2022,8/10/2022,Africa,Africa,1548,Road,3rd Party Logistics,Electronics,Medium,7.93,0.06,Delivered,27.74,36.04,8.3,5,No,N/A
ORD-104779,SHP-504779,CUST-1482,10/10/2022,10/14/2022,10/19/2022,Oceania,Oceania,257,Road,3rd Party Logistics,Furniture,Low,353.58,6.17,Delayed,242.38,330.59,88.21,3,Yes,N/A
ORD-104780,SHP-504780,CUST-1908,8/14/2023,8/18/2023,8/16/2023,North America,South America,1073,Air,3rd Party Logistics,Clothing,Low,647.19,4.32,Delivered,420.49,517.45,96.96,5,No,Yes
ORD-104781,SHP-504781,CUST-1110,10/23/2023,10/27/2023,10/27/2023,Oceania,Oceania,722,Road,Internal Fleet,Clothing,Low,984.56,11.84,Delivered,621.49,746.17,124.68,4,Yes,N/A
ORD-104782,SHP-504782,CUST-1865,1/3/2023,2/22/2023,2/20/2023,Europe,Africa,9561,Sea,Internal Fleet,Electronics,Low,74.17,0.81,Delivered,73.83,86.57,12.74,5,No,Yes
ORD-104783,SHP-504783,CUST-1138,4/1/2022,4/9/2022,4/8/2022,Oceania,Oceania,2837,Rail,3rd Party Logistics,Pharmaceuticals,Critical,882.29,3.85,Delivered,653.01,915.92,262.91,5,No,N/A
ORD-104784,SHP-504784,CUST-1995,1/4/2023,3/12/2023,3/18/2023,Asia,South America,12811,Sea,3rd Party Logistics,Clothing,Medium,566.63,1.99,Delayed,341.67,398.53,56.86,2,No,Yes
ORD-104785,SHP-504785,CUST-1434,5/19/2022,5/23/2022,5/21/2022,North America,North America,1099,Road,3rd Party Logistics,Clothing,Low,913.32,14.48,Delivered,617.92,823.58,205.66,4,No,N/A
ORD-104786,SHP-504786,CUST-1508,12/9/2022,12/13/2022,12/13/2022,South America,South America,923,Road,3rd Party Logistics,Machinery,Low,1366.65,4.51,Delivered,742.3,1023.61,281.31,4,No,N/A
